0.0003968086241155046	5.101532655656175e-9	1.345889907324059e-8	2.54816552544888e-14	4.1006434888911886e-11	9.716589105206993e-20	8.013688034211176e-8	8.252098710054018e-13	2.3102058541530986e-8	7.354986592224996e-14	0.07126269472531907	0.00018275414875203606	0.0006150349747017029	1.7745395761515492e-5	7.002894214366084e-5	3.923943481321344e-7	0.00014142728016829426	8.543005900674663e-7	3.041431467966414e-8	1.2626892727689197e-13
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.00020166200472355146	1.315798294853212e-9	1.081222861670335e-8	4.0894471909279944e-13	3.827116257237858e-8	7.808197166807729e-14	6.333978346103796e-8	1.611833145146638e-12	3.223373704704857e-11	8.53077559209824e-21	0.03555423545568573	4.178577485273161e-5	4.700684860381464e-5	3.1613986820590367e-7	0.00015099011012629384	1.67061336449983e-6	8.756546877970075e-5	1.1056554826972567e-6	1.5291578723264437e-6	2.1388086105523394e-10
4.2712293927522435e-7	4.663710048217573e-13	0.0004447318490014782	6.205243124424199e-9	2.5349233088059395e-6	1.328267061931049e-12	3.242351339051352e-5	7.099276756377898e-11	1.1234682150102496e-11	6.231748131452244e-22	0.00024732572274974727	4.284613851916786e-6	0.07404995035687988	0.0002088594204581945	0.0005360036152420416	6.631641353302199e-7	0.005270748171925149	3.6852915866043837e-6	0.00012258864779823807	1.1711153726702292e-6
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1304327671370278e-11	3.609142413927471e-22	1.8522651570021292e-8	4.367091058249394e-14	0.00039171560217009786	5.4090652883171955e-9	2.0800100279198232e-8	5.2587567520212616e-14	3.796170962193471e-8	1.0242599962266628e-13	5.770569046603655e-5	1.1200132179408699e-6	5.517369483446366e-6	4.1373612399522125e-9	0.06426248388259334	0.00011824466939535025	9.71840565729732e-5	1.1025395357179974e-6	4.523436453884786e-5	1.5792074928007178e-7
1.7841821770003824e-12	1.7844628544574835e-23	1.5433783283649589e-12	3.221988469708636e-22	6.187022048492752e-5	3.993165836869386e-10	2.6736500347013344e-8	5.63513150064882e-13	7.463883548490889e-10	6.940129307381015e-13	5.1116865514207596e-5	3.5366875393971004e-7	0.00010755333051100496	1.590205973727034e-6	0.009661786547919096	1.2264549775954413e-5	2.2109357311019983e-5	8.932829621986979e-6	5.5374536716696994e-5	6.747589773521102e-7
3.46956589111165e-8	1.8677024945037858e-13	8.346652070231246e-9	2.8823401865997224e-13	5.3853767938660064e-5	3.6198657469006375e-10	7.320765250644044e-9	4.124757399710129e-15	3.6253556926861255e-8	1.7743727352329456e-13	3.553138844814513e-5	8.20281009993019e-8	0.00018013397894234092	1.5946082258388593e-6	0.009913389652625382	2.1331430477148478e-5	8.259243930635513e-8	2.1949430292307327e-14	5.411285184919733e-5	2.3081210579895724e-7
4.576746816915722e-8	2.6444763681262563e-13	6.476800762378361e-10	5.213779407525091e-17	3.34217718099867e-5	7.455039275812142e-11	0.0004482873788474408	6.395739883294605e-9	7.810862325724394e-9	8.547473588652982e-15	1.882163137560885e-5	2.8618349217180512e-6	0.0001802632962783648	4.229717775033332e-6	0.005426670899081586	2.4236951376524163e-6	0.07390709482466826	0.00016120873253530241	0.00010360126024084266	7.577301243747667e-7
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.551957350033785e-9	1.8555043584514522e-16	3.1008941079113884e-8	1.3173024005513433e-13	4.6021455515110236e-6	3.407139035505589e-12	5.847831872535991e-5	4.2772642913106114e-10	1.025998730419531e-12	3.0270786925463513e-23	0.00010487512509349104	1.0929638133144365e-6	0.00030353776098212886	7.509922255020108e-6	0.0006619575412556019	5.687714707995204e-7	0.009778321077807765	1.0853324803655823e-5	2.861677208116867e-6	8.878477221425167e-7
5.085801087830466e-8	4.3616920496193503e-13	1.783054757856936e-8	3.515809561398097e-13	3.477473311890148e-5	9.181887426378231e-11	9.351549372270117e-9	8.66965277307086e-15	0.00045214205215643547	7.09904410870953e-9	8.231481576081488e-5	4.991958546447639e-7	2.4303905033149336e-5	5.895494427425246e-8	0.005436506891733189	3.2373016124029897e-6	1.1984183482759284e-5	1.0217864990039732e-8	0.07544971108963205	0.0001437210079022995
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0029930341805856036	1.6405763961268395e-5	1.0107010791657028e-7	1.5222290993085184e-13	2.5485418473873073e-8	1.0667677443786067e-13	1.0840775187230902e-7	5.216282938419717e-14	9.958969908283414e-8	1.735137280501551e-13	0.4578220095464517	0.27107131042478816	0.00028331291422442655	1.1555539187924524e-6	0.00021105529074273054	4.568126638307088e-7	0.0003362193657369415	1.2018039835840885e-6	0.00016140223868288297	8.080279607508396e-7
0.0024782577953796074	2.458620433733471e-6	1.6598033760217453e-7	5.962405741032794e-12	2.663752915804527e-8	1.4795972703020485e-14	2.3844885385887996e-7	1.774505409163212e-11	2.102724158157295e-7	4.045562286597854e-12	0.45674433171005846	0.08775493088729457	0.0003493143871414712	5.8807978240357535e-6	0.0005542133208054138	7.1436651998697e-6	0.000487058050614468	4.339241048326481e-6	0.00023575617879031876	2.6388045782310386e-5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.272258347093418e-9	4.664134736821845e-15	3.737268313004816e-9	3.663700243399926e-12	0.1348306141171075	0.0006334595595380797	2.744052781581498e-7	2.1702762246008803e-12	1.7576072071630715e-7	2.127569909512742e-12	0.0001233070976205378	3.186044815265388e-6	0.00030899252466017025	2.8691640337152097e-5	21.336990585069998	20.33258351125805	0.0007564852936161914	4.404776930827069e-5	0.00040198162167782016	6.058850183656344e-6
9.153992684071327e-10	2.2145836213109228e-16	7.583243064859516e-10	6.203623885783528e-16	0.0025254554301833757	7.69525842291779e-7	8.191747000594143e-10	6.376611822532042e-16	6.009925028510384e-10	4.1324261994084604e-16	2.637749569594714e-6	1.3073242824811326e-9	3.896535555378015e-6	8.746566712215819e-10	0.38341052600560416	0.018415200377595423	2.1432077890086756e-6	2.2327155620201647e-9	3.868247099082147e-6	1.8182518552476704e-9
5.73985818874703e-8	1.50480089544978e-12	1.201273139859035e-7	8.714618544779233e-13	0.12708087631672446	0.0008280300510389002	1.1492735492168845e-7	2.004041662535282e-12	2.699320791026749e-8	2.5881276515298997e-12	0.00017851122565337523	8.668128776494455e-6	0.00044079704702664255	1.1095440488183004e-5	21.381227159892475	23.173087237706003	0.00016361112001846145	1.6723420769414248e-5	0.0001508872745547579	7.860308825987235e-6
1.0718742753827709e-9	1.2802164614153582e-16	7.345620983581146e-10	5.550368935105132e-16	0.002338869716103696	7.3440725604705e-7	1.3351220424182735e-9	4.3919594596546523e-16	5.192534656325373e-10	7.592842359615975e-16	5.345405866501033e-6	1.4894997274619031e-9	1.9158979029844636e-6	3.7898519077379374e-9	0.3829818213681771	0.018830101999029233	2.2348223021124348e-7	6.317517075820009e-9	6.432244962592377e-6	1.2212357323161248e-9
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.8802532669526208e-8	1.2062548300569965e-12	1.0669150896092266e-7	2.507477934578604e-12	0.010253522524618471	9.433842850668407e-6	0.13132226744701156	0.000729952615373046	1.150432912569638e-8	1.4420184667888217e-12	0.0002850851668654278	3.2717935056009684e-6	0.0002750511927297745	6.2316982358506045e-6	1.6400497992088239	0.2632403343633733	22.16512634947117	21.92427884624407	0.00045193658944054656	1.1272231025312972e-5
1.192722155666718e-9	1.7456038404377713e-16	4.4442680557053327e-10	2.513034253122199e-16	0.00018495108321041535	5.829201012955052e-9	0.0023525075352390117	7.179128255393174e-7	3.4490054431401955e-10	4.612900528879211e-16	2.859970344374879e-6	1.42717744245866e-9	8.140080716875949e-6	1.78333701566186e-9	0.02940958478890575	0.00015899202600813035	0.4106120999948067	0.023957238772279003	4.90591406367024e-6	4.22283741870242e-10
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.8595803630443697	0.10087321432167429	1.392576638637346e-6	1.7905131474689163e-9	1.442750025523975e-6	8.68203122279826e-10	5.717784775061815e-7	2.3462842807957495e-11	5.016271557724834e-6	4.645390092835057e-9	334.5757248311752	4108.5652693088205	0.0037022872832758124	0.0014750965377692497	0.002533837944979678	0.00047916626394656236	0.0003605935670039509	0.0006333101523797165	0.005398319748075446	0.0017460786258775818
0.003029371702763456	4.777065438107034e-6	2.828557629841579	0.2765489191654766	0.014868393068219198	2.253849016331396e-5	0.194185540734606	0.0025378326293153007	3.141270462998733e-6	1.697159612513401e-9	0.5340136142278604	0.1564907421416273	461.1396075756808	5412.840581976171	2.3636200960320854	0.6324068586549603	33.00851512736641	59.202205991951345	0.012042226274996046	0.010297790365651725
4.816155000484723e-7	1.6014042177647324e-9	5.642004911817227e-7	1.4412276773707063e-9	2.8795589886347206	0.2909262685306295	1.0621705468953296e-6	8.289284568812044e-11	5.662906133323911e-6	1.2653906032062316e-9	0.00287430274546624	0.00025122093508169824	0.003880313221711289	0.001395479664374401	467.3246495470815	6212.945977813504	0.0007618532700974972	0.00034813699104469534	0.00947890739073486	0.006446431921151385
2.1398625879921559e-7	7.314604277092119e-13	1.2760154955364004e-7	5.288415635834656e-15	0.19469494631866563	0.0030926905032754646	2.605118219945735	0.2261878243462927	8.059732353101536e-7	9.132103774207318e-10	0.00019486998358383075	0.003829521979628586	0.0007532486079205342	1.5722411356004435e-5	32.00989842485199	80.5031358015545	424.5293588982026	5253.752548065878	0.011675664001044129	0.004447697778573307
1.3512626208884755e-7	5.3918323229147994e-12	3.55074205332844e-8	4.700387700829518e-10	0.21009239883266564	0.0032535305570663402	4.178311064039613e-6	5.923972273126952e-10	2.8120639642418404	0.24003295779048728	0.016444144353575565	0.006014443957033538	0.007756811527040779	0.020729315589252437	33.17559961005145	77.10505560507494	0.0022958109964885437	0.0012700898236064119	458.16748467073194	5590.725564465653
2.716975761273576e-7	2.1126966971922996e-12	1.0688481744125406e-7	5.587512074100066e-12	7.068839812656336e-8	4.0613431148589e-12	6.873800441663243e-8	1.7150364960869081e-12	1.7593996697635392e-7	6.9380419160130235e-15	487.5578716426321	19752.473336023497	0.0013401802417030962	0.00016228486642495764	0.0002763849385258441	8.728607338735774e-6	6.228538807704304e-5	2.410078720891578e-7	0.000266462558981103	1.6224154322200854e-5
0.0041339242047340324	9.350118470007146e-6	5.503920806573224e-7	2.3576860820880263e-11	0.0215243746208833	5.551587416116414e-5	0.28356668414962677	0.00801540276553835	1.0601425331045763e-7	3.609375355602167e-12	0.7519570583647522	0.3115124755870083	662.0373755490419	31093.445728309387	3.633430707815044	2.719651347899904	49.795894770140606	224.14084105295692	0.0001590484363809408	3.7850896605026422e-6
1.3663067148261256e-7	7.772717622174935e-14	4.3674144355259e-7	4.463306758043861e-12	1.6170346711121504e-8	3.395970182136503e-12	1.5736263290564172e-7	5.944095215828933e-15	1.0098711337254922e-7	2.9340227398142325e-12	0.0008883676872528806	7.889463247967978e-5	0.0008451318759153981	6.38527101562085e-5	660.9272493073554	30332.933199935418	0.0007018354555535898	0.0001046689758987555	4.744202884797789e-5	1.469770902913351e-7
4.75451535741914e-7	4.889585976335982e-12	4.2394427035575204e-7	1.8749341123872647e-11	0.2886694536197127	0.007813936070776309	3.1934538227599874e-7	3.011152472315326e-12	1.1183744010878392e-7	5.093123769720489e-12	4.4316873307083306e-5	1.794905098828658e-5	0.0002808315729083495	7.396945871358025e-5	46.471277052441245	270.28873427736744	612.8146365177679	32099.493955202193	0.00037009984998803746	3.658899775101888e-5
2.1121643816071649e-7	4.759809161342719e-12	4.716523697601054e-7	8.576524554444124e-12	0.29532817343666273	0.0072313690691043825	2.8688916161011574e-7	9.069914132551142e-12	6.646466954807244e-7	8.894282841029089e-12	0.0003675996100875025	7.806987040303761e-5	0.00018740940947411055	7.04625278479479e-6	48.64413381754277	230.85067892267222	0.0004689934991597752	3.291616504740101e-5	695.9559478492157	32812.74276681844
